,abordagem,size_page,precision_query,recall_query,f1-score_query,ndcg_query,precision_sinonimos,recall_sinonimos,f1-score_sinonimos,ndcg_sinonimos,precision_erros_digitacao,recall_erros_digitacao,f1-score_erros_digitacao,ndcg_erros_digitacao,precision_reordenados,recall_reordenados,f1-score_reordenados,ndcg_reordenados
23,labase,1,1.0,0.034482758620689655,0.06666666666666667,1.0,1.0,0.034482758620689655,0.06666666666666667,1.0,1.0,0.034482758620689655,0.06666666666666667,1.0,1.0,0.034482758620689655,0.06666666666666667,1.0
24,all_mini,1,1.0,0.05555555555555555,0.10526315789473684,1.0,1.0,0.05555555555555555,0.10526315789473684,1.0,1.0,0.05555555555555555,0.10526315789473684,1.0,1.0,0.05555555555555555,0.10526315789473684,1.0
25,q_bv2,1,1.0,0.05555555555555555,0.10526315789473684,1.0,0.0,0.0,0,1.0,1.0,0.05555555555555555,0.10526315789473684,1.0,1.0,0.05555555555555555,0.10526315789473684,1.0
26,mpnet,1,0.0,0.0,0,0,0.0,0.0,0,0,1.0,0.05555555555555555,0.10526315789473684,1.0,0.0,0.0,0,0
27,labase,1,1.0,0.05555555555555555,0.10526315789473684,1.0,1.0,0.05555555555555555,0.10526315789473684,1.0,1.0,0.05555555555555555,0.10526315789473684,1.0,1.0,0.05555555555555555,0.10526315789473684,1.0
28,all_mini,1,1.0,0.045454545454545456,0.08695652173913045,1.0,1.0,0.045454545454545456,0.08695652173913045,1.0,1.0,0.045454545454545456,0.08695652173913045,1.0,1.0,0.045454545454545456,0.08695652173913045,1.0
29,q_bv2,1,1.0,0.045454545454545456,0.08695652173913045,1.0,0.0,0.0,0,0,1.0,0.045454545454545456,0.08695652173913045,1.0,1.0,0.045454545454545456,0.08695652173913045,1.0
30,mpnet,1,1.0,0.045454545454545456,0.08695652173913045,1.0,0.0,0.0,0,0,1.0,0.045454545454545456,0.08695652173913045,1.0,1.0,0.045454545454545456,0.08695652173913045,1.0
31,labase,1,1.0,0.045454545454545456,0.08695652173913045,1.0,1.0,0.045454545454545456,0.08695652173913045,1.0,1.0,0.045454545454545456,0.08695652173913045,1.0,1.0,0.045454545454545456,0.08695652173913045,1.0
32,all_mini,1,1.0,0.05,0.09523809523809523,1.0,1.0,0.05,0.09523809523809523,1.0,1.0,0.05,0.09523809523809523,1.0,1.0,0.05,0.09523809523809523,1.0
33,q_bv2,1,1.0,0.05,0.09523809523809523,1.0,1.0,0.05,0.09523809523809523,1.0,0.0,0.0,0,1.0,1.0,0.05,0.09523809523809523,1.0
34,mpnet,1,1.0,0.05,0.09523809523809523,1.0,1.0,0.05,0.09523809523809523,1.0,0.0,0.0,0,0,1.0,0.05,0.09523809523809523,1.0
35,labase,1,1.0,0.05,0.09523809523809523,1.0,1.0,0.05,0.09523809523809523,1.0,1.0,0.05,0.09523809523809523,1.0,1.0,0.05,0.09523809523809523,1.0
36,all_mini,1,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,1.0,0.0,0.0,0,1.0
37,q_bv2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
38,mpnet,1,1.0,0.03225806451612903,0.0625,1.0,1.0,0.03225806451612903,0.0625,1.0,1.0,0.03225806451612903,0.0625,1.0,0.0,0.0,0,0
39,labase,1,1.0,0.03225806451612903,0.0625,1.0,1.0,0.03225806451612903,0.0625,1.0,1.0,0.03225806451612903,0.0625,1.0,1.0,0.03225806451612903,0.0625,1.0
40,all_mini,1,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0
41,q_bv2,1,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0
42,mpnet,1,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0
43,labase,1,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0
44,all_mini,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
45,q_bv2,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
46,mpnet,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
47,labase,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
48,all_mini,1,1.0,0.04,0.07692307692307693,1.0,1.0,0.04,0.07692307692307693,1.0,1.0,0.04,0.07692307692307693,1.0,1.0,0.04,0.07692307692307693,1.0
49,q_bv2,1,1.0,0.04,0.07692307692307693,1.0,1.0,0.04,0.07692307692307693,1.0,1.0,0.04,0.07692307692307693,1.0,1.0,0.04,0.07692307692307693,1.0
50,mpnet,1,1.0,0.04,0.07692307692307693,1.0,1.0,0.04,0.07692307692307693,1.0,1.0,0.04,0.07692307692307693,1.0,1.0,0.04,0.07692307692307693,1.0
51,labase,1,1.0,0.04,0.07692307692307693,1.0,1.0,0.04,0.07692307692307693,1.0,1.0,0.04,0.07692307692307693,1.0,1.0,0.04,0.07692307692307693,1.0
52,all_mini,1,1.0,0.022222222222222223,0.04347826086956522,1.0,1.0,0.022222222222222223,0.04347826086956522,1.0,1.0,0.022222222222222223,0.04347826086956522,1.0,1.0,0.022222222222222223,0.04347826086956522,1.0
53,q_bv2,1,1.0,0.022222222222222223,0.04347826086956522,1.0,1.0,0.022222222222222223,0.04347826086956522,1.0,1.0,0.022222222222222223,0.04347826086956522,1.0,1.0,0.022222222222222223,0.04347826086956522,1.0
54,mpnet,1,1.0,0.022222222222222223,0.04347826086956522,1.0,1.0,0.022222222222222223,0.04347826086956522,1.0,1.0,0.022222222222222223,0.04347826086956522,1.0,1.0,0.022222222222222223,0.04347826086956522,1.0
55,labase,1,1.0,0.022222222222222223,0.04347826086956522,1.0,1.0,0.022222222222222223,0.04347826086956522,1.0,1.0,0.022222222222222223,0.04347826086956522,1.0,1.0,0.022222222222222223,0.04347826086956522,1.0
56,all_mini,1,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0
57,q_bv2,1,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0
58,mpnet,1,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0
59,labase,1,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0
60,all_mini,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
61,q_bv2,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
62,mpnet,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
63,labase,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
64,all_mini,1,0.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,1.0
65,q_bv2,1,1.0,0.043478260869565216,0.08333333333333333,1.0,0.0,0.0,0,1.0,0.0,0.0,0,0,1.0,0.043478260869565216,0.08333333333333333,1.0
66,mpnet,1,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1.0
67,labase,1,0.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0
68,all_mini,1,1.0,0.047619047619047616,0.0909090909090909,1.0,1.0,0.047619047619047616,0.0909090909090909,1.0,1.0,0.047619047619047616,0.0909090909090909,1.0,1.0,0.047619047619047616,0.0909090909090909,1.0
69,q_bv2,1,1.0,0.047619047619047616,0.0909090909090909,1.0,0.0,0.0,0,0,1.0,0.047619047619047616,0.0909090909090909,1.0,1.0,0.047619047619047616,0.0909090909090909,1.0
70,mpnet,1,1.0,0.047619047619047616,0.0909090909090909,1.0,1.0,0.047619047619047616,0.0909090909090909,1.0,0.0,0.0,0,0,0.0,0.0,0,0
71,labase,1,1.0,0.047619047619047616,0.0909090909090909,1.0,1.0,0.047619047619047616,0.0909090909090909,1.0,1.0,0.047619047619047616,0.0909090909090909,1.0,1.0,0.047619047619047616,0.0909090909090909,1.0
72,all_mini,1,0.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0
73,q_bv2,1,0.0,0.0,0,1.0,1.0,0.020833333333333332,0.04081632653061225,1.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0
74,mpnet,1,0.0,0.0,0,1.0,0.0,0.0,0,0,1.0,0.020833333333333332,0.04081632653061225,1.0,0.0,0.0,0,1.0
75,labase,1,1.0,0.020833333333333332,0.04081632653061225,1.0,1.0,0.020833333333333332,0.04081632653061225,1.0,1.0,0.020833333333333332,0.04081632653061225,1.0,1.0,0.020833333333333332,0.04081632653061225,1.0
76,all_mini,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
77,q_bv2,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
78,mpnet,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
79,labase,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
80,all_mini,1,1.0,0.14285714285714285,0.25,1.0,1.0,0.14285714285714285,0.25,1.0,1.0,0.14285714285714285,0.25,1.0,1.0,0.14285714285714285,0.25,1.0
81,q_bv2,1,1.0,0.14285714285714285,0.25,1.0,1.0,0.14285714285714285,0.25,1.0,1.0,0.14285714285714285,0.25,1.0,1.0,0.14285714285714285,0.25,1.0
82,mpnet,1,1.0,0.14285714285714285,0.25,1.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,0.14285714285714285,0.25,1.0
83,labase,1,1.0,0.14285714285714285,0.25,1.0,1.0,0.14285714285714285,0.25,1.0,1.0,0.14285714285714285,0.25,1.0,1.0,0.14285714285714285,0.25,1.0
84,all_mini,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
85,q_bv2,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
86,mpnet,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
87,labase,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
88,all_mini,1,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0
89,q_bv2,1,1.0,0.043478260869565216,0.08333333333333333,1.0,0.0,0.0,0,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0
90,mpnet,1,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0
91,labase,1,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0,1.0,0.043478260869565216,0.08333333333333333,1.0
92,all_mini,1,1.0,0.1,0.18181818181818182,1.0,1.0,0.1,0.18181818181818182,1.0,1.0,0.1,0.18181818181818182,1.0,1.0,0.1,0.18181818181818182,1.0
93,q_bv2,1,1.0,0.1,0.18181818181818182,1.0,1.0,0.1,0.18181818181818182,1.0,1.0,0.1,0.18181818181818182,1.0,1.0,0.1,0.18181818181818182,1.0
94,mpnet,1,1.0,0.1,0.18181818181818182,1.0,1.0,0.1,0.18181818181818182,1.0,1.0,0.1,0.18181818181818182,1.0,1.0,0.1,0.18181818181818182,1.0
95,labase,1,1.0,0.1,0.18181818181818182,1.0,1.0,0.1,0.18181818181818182,1.0,1.0,0.1,0.18181818181818182,1.0,1.0,0.1,0.18181818181818182,1.0
96,all_mini,1,1.0,0.03333333333333333,0.06451612903225806,1.0,1.0,0.03333333333333333,0.06451612903225806,1.0,1.0,0.03333333333333333,0.06451612903225806,1.0,1.0,0.03333333333333333,0.06451612903225806,1.0
97,q_bv2,1,1.0,0.03333333333333333,0.06451612903225806,1.0,1.0,0.03333333333333333,0.06451612903225806,1.0,1.0,0.03333333333333333,0.06451612903225806,1.0,1.0,0.03333333333333333,0.06451612903225806,1.0
98,mpnet,1,1.0,0.03333333333333333,0.06451612903225806,1.0,1.0,0.03333333333333333,0.06451612903225806,1.0,1.0,0.03333333333333333,0.06451612903225806,1.0,1.0,0.03333333333333333,0.06451612903225806,1.0
99,labase,1,1.0,0.03333333333333333,0.06451612903225806,1.0,1.0,0.03333333333333333,0.06451612903225806,1.0,1.0,0.03333333333333333,0.06451612903225806,1.0,1.0,0.03333333333333333,0.06451612903225806,1.0
100,all_mini,1,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0
101,q_bv2,1,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0
102,mpnet,1,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0
103,labase,1,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0,1.0,0.0625,0.11764705882352941,1.0
104,all_mini,1,1.0,0.03125,0.06060606060606061,1.0,1.0,0.03125,0.06060606060606061,1.0,1.0,0.03125,0.06060606060606061,1.0,1.0,0.03125,0.06060606060606061,1.0
105,q_bv2,1,1.0,0.03125,0.06060606060606061,1.0,0.0,0.0,0,0,1.0,0.03125,0.06060606060606061,1.0,1.0,0.03125,0.06060606060606061,1.0
106,mpnet,1,1.0,0.03125,0.06060606060606061,1.0,0.0,0.0,0,0,1.0,0.03125,0.06060606060606061,1.0,1.0,0.03125,0.06060606060606061,1.0
107,labase,1,1.0,0.03125,0.06060606060606061,1.0,1.0,0.03125,0.06060606060606061,1.0,1.0,0.03125,0.06060606060606061,1.0,1.0,0.03125,0.06060606060606061,1.0
108,all_mini,1,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.16666666666666666,0.2857142857142857,1.0
109,q_bv2,1,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.16666666666666666,0.2857142857142857,1.0
110,mpnet,1,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.16666666666666666,0.2857142857142857,1.0
111,labase,1,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.16666666666666666,0.2857142857142857,1.0
112,all_mini,1,1.0,0.02857142857142857,0.05555555555555556,1.0,1.0,0.02857142857142857,0.05555555555555556,1.0,1.0,0.02857142857142857,0.05555555555555556,1.0,1.0,0.02857142857142857,0.05555555555555556,1.0
113,q_bv2,1,1.0,0.02857142857142857,0.05555555555555556,1.0,1.0,0.02857142857142857,0.05555555555555556,1.0,1.0,0.02857142857142857,0.05555555555555556,1.0,1.0,0.02857142857142857,0.05555555555555556,1.0
114,mpnet,1,1.0,0.02857142857142857,0.05555555555555556,1.0,1.0,0.02857142857142857,0.05555555555555556,1.0,1.0,0.02857142857142857,0.05555555555555556,1.0,1.0,0.02857142857142857,0.05555555555555556,1.0
115,labase,1,1.0,0.02857142857142857,0.05555555555555556,1.0,1.0,0.02857142857142857,0.05555555555555556,1.0,1.0,0.02857142857142857,0.05555555555555556,1.0,1.0,0.02857142857142857,0.05555555555555556,1.0
116,all_mini,1,1.0,0.030303030303030304,0.05882352941176471,1.0,1.0,0.030303030303030304,0.05882352941176471,1.0,1.0,0.030303030303030304,0.05882352941176471,1.0,1.0,0.030303030303030304,0.05882352941176471,1.0
117,q_bv2,1,1.0,0.030303030303030304,0.05882352941176471,1.0,1.0,0.030303030303030304,0.05882352941176471,1.0,1.0,0.030303030303030304,0.05882352941176471,1.0,1.0,0.030303030303030304,0.05882352941176471,1.0
118,mpnet,1,1.0,0.030303030303030304,0.05882352941176471,1.0,0.0,0.0,0,1.0,1.0,0.030303030303030304,0.05882352941176471,1.0,1.0,0.030303030303030304,0.05882352941176471,1.0
119,labase,1,1.0,0.030303030303030304,0.05882352941176471,1.0,1.0,0.030303030303030304,0.05882352941176471,1.0,1.0,0.030303030303030304,0.05882352941176471,1.0,1.0,0.030303030303030304,0.05882352941176471,1.0
120,all_mini,1,1.0,0.07142857142857142,0.13333333333333333,1.0,1.0,0.07142857142857142,0.13333333333333333,1.0,1.0,0.07142857142857142,0.13333333333333333,1.0,1.0,0.07142857142857142,0.13333333333333333,1.0
121,q_bv2,1,1.0,0.07142857142857142,0.13333333333333333,1.0,0.0,0.0,0,0,1.0,0.07142857142857142,0.13333333333333333,1.0,1.0,0.07142857142857142,0.13333333333333333,1.0
122,mpnet,1,1.0,0.07142857142857142,0.13333333333333333,1.0,0.0,0.0,0,0,1.0,0.07142857142857142,0.13333333333333333,1.0,1.0,0.07142857142857142,0.13333333333333333,1.0
123,labase,1,1.0,0.07142857142857142,0.13333333333333333,1.0,0.0,0.0,0,0,1.0,0.07142857142857142,0.13333333333333333,1.0,1.0,0.07142857142857142,0.13333333333333333,1.0
124,all_mini,1,1.0,0.023255813953488372,0.04545454545454545,1.0,0.0,0.0,0,0,1.0,0.023255813953488372,0.04545454545454545,1.0,1.0,0.023255813953488372,0.04545454545454545,1.0
125,q_bv2,1,1.0,0.023255813953488372,0.04545454545454545,1.0,1.0,0.023255813953488372,0.04545454545454545,1.0,1.0,0.023255813953488372,0.04545454545454545,1.0,1.0,0.023255813953488372,0.04545454545454545,1.0
126,mpnet,1,1.0,0.023255813953488372,0.04545454545454545,1.0,0.0,0.0,0,0,1.0,0.023255813953488372,0.04545454545454545,1.0,1.0,0.023255813953488372,0.04545454545454545,1.0
127,labase,1,1.0,0.023255813953488372,0.04545454545454545,1.0,1.0,0.023255813953488372,0.04545454545454545,1.0,1.0,0.023255813953488372,0.04545454545454545,1.0,1.0,0.023255813953488372,0.04545454545454545,1.0
128,all_mini,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
129,q_bv2,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
130,mpnet,1,1.0,0.2,0.33333333333333337,1.0,0.0,0.0,0,0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
131,labase,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
132,all_mini,1,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0
133,q_bv2,1,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0
134,mpnet,1,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0
135,labase,1,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0
136,all_mini,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
137,q_bv2,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
138,mpnet,1,1.0,0.2,0.33333333333333337,1.0,0.0,0.0,0,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
139,labase,1,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.33333333333333337,1.0
140,all_mini,1,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0
141,q_bv2,1,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0
142,mpnet,1,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0
143,labase,1,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0
144,all_mini,1,1.0,0.07692307692307693,0.14285714285714288,1.0,1.0,0.07692307692307693,0.14285714285714288,1.0,1.0,0.07692307692307693,0.14285714285714288,1.0,1.0,0.07692307692307693,0.14285714285714288,1.0
145,q_bv2,1,1.0,0.07692307692307693,0.14285714285714288,1.0,1.0,0.07692307692307693,0.14285714285714288,1.0,1.0,0.07692307692307693,0.14285714285714288,1.0,1.0,0.07692307692307693,0.14285714285714288,1.0
146,mpnet,1,1.0,0.07692307692307693,0.14285714285714288,1.0,1.0,0.07692307692307693,0.14285714285714288,1.0,1.0,0.07692307692307693,0.14285714285714288,1.0,1.0,0.07692307692307693,0.14285714285714288,1.0
147,labase,1,1.0,0.07692307692307693,0.14285714285714288,1.0,1.0,0.07692307692307693,0.14285714285714288,1.0,1.0,0.07692307692307693,0.14285714285714288,1.0,1.0,0.07692307692307693,0.14285714285714288,1.0
148,all_mini,1,1.0,0.05555555555555555,0.10526315789473684,1.0,1.0,0.05555555555555555,0.10526315789473684,1.0,1.0,0.05555555555555555,0.10526315789473684,1.0,1.0,0.05555555555555555,0.10526315789473684,1.0
149,q_bv2,1,1.0,0.05555555555555555,0.10526315789473684,1.0,1.0,0.05555555555555555,0.10526315789473684,1.0,1.0,0.05555555555555555,0.10526315789473684,1.0,1.0,0.05555555555555555,0.10526315789473684,1.0
150,mpnet,1,1.0,0.05555555555555555,0.10526315789473684,1.0,0.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.05555555555555555,0.10526315789473684,1.0
151,labase,1,1.0,0.05555555555555555,0.10526315789473684,1.0,1.0,0.05555555555555555,0.10526315789473684,1.0,1.0,0.05555555555555555,0.10526315789473684,1.0,1.0,0.05555555555555555,0.10526315789473684,1.0
152,all_mini,1,1.0,0.14285714285714285,0.25,1.0,1.0,0.14285714285714285,0.25,1.0,1.0,0.14285714285714285,0.25,1.0,1.0,0.14285714285714285,0.25,1.0
153,q_bv2,1,1.0,0.14285714285714285,0.25,1.0,1.0,0.14285714285714285,0.25,1.0,1.0,0.14285714285714285,0.25,1.0,1.0,0.14285714285714285,0.25,1.0
154,mpnet,1,1.0,0.14285714285714285,0.25,1.0,0.0,0.0,0,0,1.0,0.14285714285714285,0.25,1.0,1.0,0.14285714285714285,0.25,1.0
155,labase,1,1.0,0.14285714285714285,0.25,1.0,1.0,0.14285714285714285,0.25,1.0,1.0,0.14285714285714285,0.25,1.0,1.0,0.14285714285714285,0.25,1.0
156,all_mini,1,1.0,0.022727272727272728,0.044444444444444446,1.0,1.0,0.022727272727272728,0.044444444444444446,1.0,1.0,0.022727272727272728,0.044444444444444446,1.0,1.0,0.022727272727272728,0.044444444444444446,1.0
157,q_bv2,1,1.0,0.022727272727272728,0.044444444444444446,1.0,1.0,0.022727272727272728,0.044444444444444446,1.0,1.0,0.022727272727272728,0.044444444444444446,1.0,1.0,0.022727272727272728,0.044444444444444446,1.0
158,mpnet,1,1.0,0.022727272727272728,0.044444444444444446,1.0,1.0,0.022727272727272728,0.044444444444444446,1.0,1.0,0.022727272727272728,0.044444444444444446,1.0,1.0,0.022727272727272728,0.044444444444444446,1.0
159,labase,1,1.0,0.022727272727272728,0.044444444444444446,1.0,1.0,0.022727272727272728,0.044444444444444446,1.0,1.0,0.022727272727272728,0.044444444444444446,1.0,1.0,0.022727272727272728,0.044444444444444446,1.0
160,all_mini,1,1.0,0.037037037037037035,0.07142857142857142,1.0,0.0,0.0,0,0,1.0,0.037037037037037035,0.07142857142857142,1.0,1.0,0.037037037037037035,0.07142857142857142,1.0
161,q_bv2,1,1.0,0.037037037037037035,0.07142857142857142,1.0,0.0,0.0,0,0,1.0,0.037037037037037035,0.07142857142857142,1.0,1.0,0.037037037037037035,0.07142857142857142,1.0
162,mpnet,1,1.0,0.037037037037037035,0.07142857142857142,1.0,0.0,0.0,0,0,1.0,0.037037037037037035,0.07142857142857142,1.0,1.0,0.037037037037037035,0.07142857142857142,1.0
163,labase,1,1.0,0.037037037037037035,0.07142857142857142,1.0,1.0,0.037037037037037035,0.07142857142857142,1.0,1.0,0.037037037037037035,0.07142857142857142,1.0,1.0,0.037037037037037035,0.07142857142857142,1.0
164,all_mini,1,1.0,0.07142857142857142,0.13333333333333333,1.0,1.0,0.07142857142857142,0.13333333333333333,1.0,1.0,0.07142857142857142,0.13333333333333333,1.0,1.0,0.07142857142857142,0.13333333333333333,1.0
