,abordagem,size_page,precision_query,recall_query,f1-score_query,ndcg_query,precision_sinonimos,recall_sinonimos,f1-score_sinonimos,ndcg_sinonimos,precision_erros_digitacao,recall_erros_digitacao,f1-score_erros_digitacao,ndcg_erros_digitacao,precision_reordenados,recall_reordenados,f1-score_reordenados,ndcg_reordenados
62,mpnet,20,0.15,0.75,0.24999999999999997,0.9935774939007994,0.0,0.0,0,0,0.15,0.75,0.24999999999999997,1.0,0.15,0.75,0.24999999999999997,0.9935774939007994
63,labase,20,0.15,0.75,0.24999999999999997,0.9066276098484508,0.0,0.0,0,0,0.1,0.5,0.16666666666666669,1.0,0.15,0.75,0.24999999999999997,0.9066276098484508
64,all_mini,20,0.15,0.75,0.24999999999999997,0.8562895049370107,0.0,0.0,0,0,0.15,0.75,0.24999999999999997,0.8392346574837602,0.15,0.75,0.24999999999999997,0.8375830838066717
65,q_bv2,20,0.1,0.5,0.16666666666666669,0.7696544267220653,0.0,0.0,0,0,0.1,0.5,0.16666666666666669,0.9648804387405238,0.1,0.5,0.16666666666666669,0.7747756662986096
66,mpnet,20,0.15,0.75,0.24999999999999997,0.7568932713107746,0.0,0.0,0,0,0.15,0.75,0.24999999999999997,0.7254355751260659,0.15,0.75,0.24999999999999997,0.748878203272453
67,labase,20,0.2,1.0,0.33333333333333337,0.7407757555043051,0.0,0.0,0,0.23981246656813146,0.2,1.0,0.33333333333333337,0.6168350300503934,0.2,1.0,0.33333333333333337,0.8687179421225653
68,all_mini,20,0.2,0.8,0.32000000000000006,1.0,0.0,0.0,0,0.8503449055347546,0.2,0.8,0.32000000000000006,0.6895912096648367,0.2,0.8,0.32000000000000006,0.9976300079910851
69,q_bv2,20,0.2,0.8,0.32000000000000006,0.9866635232488372,0.0,0.0,0,1.0,0.2,0.8,0.32000000000000006,0.564798492321333,0.2,0.8,0.32000000000000006,0.992630311346579
70,mpnet,20,0.2,0.8,0.32000000000000006,0.9888154795513195,0.0,0.0,0,0,0.2,0.8,0.32000000000000006,0.9888154795513195,0.2,0.8,0.32000000000000006,0.9780639712371338
71,labase,20,0.2,0.8,0.32000000000000006,0.979295930661826,0.25,1.0,0.4,0.7462653023153181,0.2,0.8,0.32000000000000006,0.9865004560094044,0.2,0.8,0.32000000000000006,0.9851347580914169
72,all_mini,20,0.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0
73,q_bv2,20,0.05,0.1,0.06666666666666667,0.835393830413722,0.25,0.5,0.3333333333333333,0.837222271335498,0.0,0.0,0,1.0,0.0,0.0,0,0.9994557194787812
74,mpnet,20,0.0,0.0,0,0.970201337961455,0.0,0.0,0,0,0.0,0.0,0,0.9644020965566674,0.0,0.0,0,0.9678721323169723
75,labase,20,0.0,0.0,0,1.0,0.0,0.0,0,0.8437036059101899,0.0,0.0,0,1.0,0.0,0.0,0,1.0
76,all_mini,20,0.4,0.6153846153846154,0.4848484848484849,1.0,0.0,0.0,0,0.26264953503719357,0.4,0.6153846153846154,0.4848484848484849,0.9988464104022892,0.4,0.6153846153846154,0.4848484848484849,1.0
77,q_bv2,20,0.4,0.6153846153846154,0.4848484848484849,1.0,0.0,0.0,0,0.9871192501750395,0.2,0.3076923076923077,0.24242424242424246,0.5032581106087476,0.45,0.6923076923076923,0.5454545454545455,0.9905642121608653
78,mpnet,20,0.45,0.6923076923076923,0.5454545454545455,0.9944849325948625,0.0,0.0,0,0,0.4,0.6153846153846154,0.4848484848484849,0.9959770978604469,0.4,0.6153846153846154,0.4848484848484849,0.993509104315728
79,labase,20,0.5,0.7692307692307693,0.6060606060606061,0.9936716350292653,0.05,0.07692307692307693,0.060606060606060615,0.4390554769786748,0.5,0.7692307692307693,0.6060606060606061,0.9924082520156167,0.5,0.7692307692307693,0.6060606060606061,0.9952403373852788
80,all_mini,20,0.1,0.18181818181818182,0.12903225806451613,0.7108624334118856,0.0,0.0,0,0,0.05,0.09090909090909091,0.06451612903225806,0.791723929537097,0.1,0.18181818181818182,0.12903225806451613,0.7333639941236119
81,q_bv2,20,0.0,0.0,0,0.9349366583346498,0.0,0.0,0,0,0.0,0.0,0,1.0,0.0,0.0,0,0.9279611693743142
82,mpnet,20,0.05,0.09090909090909091,0.06451612903225806,1.0,0.0,0.0,0,0,0.05,0.09090909090909091,0.06451612903225806,0.9639404333166532,0.05,0.09090909090909091,0.06451612903225806,0.91311732856428
83,labase,20,0.5,0.9090909090909091,0.6451612903225806,0.9159765842049428,0.15,0.2727272727272727,0.19354838709677416,0.7070215204527439,0.45,0.8181818181818182,0.5806451612903226,0.9191911084198474,0.5,0.9090909090909091,0.6451612903225806,0.9093284149752802
84,all_mini,20,0.45,0.8181818181818182,0.5806451612903226,0.9804834908233057,0.05,0.09090909090909091,0.06451612903225806,0.4979530270016082,0.45,0.8181818181818182,0.5806451612903226,0.9838470568357938,0.45,0.8181818181818182,0.5806451612903226,0.9861202552932863
85,q_bv2,20,0.4,0.7272727272727273,0.5161290322580645,0.9219043838110014,0.1,0.18181818181818182,0.12903225806451613,0.521732716273628,0.45,0.8181818181818182,0.5806451612903226,0.9037423495890515,0.45,0.8181818181818182,0.5806451612903226,0.9192079948838241
86,mpnet,20,0.45,0.8181818181818182,0.5806451612903226,0.9730442028382589,0.0,0.0,0,0.6309297535714575,0.35,0.6363636363636364,0.45161290322580644,0.980333150463493,0.45,0.8181818181818182,0.5806451612903226,0.9678898293192313
87,labase,20,0.3,0.5454545454545454,0.3870967741935483,0.9616363549372129,0.0,0.0,0,0,0.3,0.5454545454545454,0.3870967741935483,0.9660042150205459,0.35,0.6363636363636364,0.45161290322580644,0.964206767994731
88,all_mini,20,0.0,0.0,0,1.0,0.0,0.0,0,0.9904638941118997,0.15,0.23076923076923078,0.18181818181818185,0.585165448281012,0.0,0.0,0,1.0
89,q_bv2,20,0.0,0.0,0,0.9611717098006096,0.0,0.0,0,0.9806255807231006,0.15,0.23076923076923078,0.18181818181818185,0.48879719237229896,0.0,0.0,0,0.9595231840859996
90,mpnet,20,0.0,0.0,0,0.7507825035147682,0.0,0.0,0,0.38685280723454163,0.05,0.07692307692307693,0.060606060606060615,1.0,0.0,0.0,0,0.7516417311495629
91,labase,20,0.1,0.15384615384615385,0.12121212121212123,0.7643461972561788,0.0,0.0,0,0.23137821315975915,0.15,0.23076923076923078,0.18181818181818185,0.7207714499544724,0.1,0.15384615384615385,0.12121212121212123,0.7476971383981417
92,all_mini,20,0.6,0.6,0.6,0.9645443678753934,0.4,0.4,0.4000000000000001,0.9480726422034749,0.45,0.45,0.45,0.946870157144362,0.6,0.6,0.6,0.9625708906105739
93,q_bv2,20,0.5,0.5,0.5,0.9560381069644749,0.05,0.05,0.05000000000000001,1.0,0.35,0.35,0.35,0.9511181764060028,0.45,0.45,0.45,0.9696990804911303
94,mpnet,20,0.55,0.55,0.55,0.9455723457397555,0.0,0.0,0,0,0.5,0.5,0.5,0.9463062474682254,0.4,0.4,0.4000000000000001,0.9716859031668534
95,labase,20,0.55,0.55,0.55,0.9422473101504178,0.55,0.55,0.55,0.9307872015065428,0.35,0.35,0.35,0.9638924497669651,0.55,0.55,0.55,0.9420027819311303
96,all_mini,20,0.0,0.0,0,1.0,0.0,0.0,0,0.9975075157686968,0.0,0.0,0,1.0,0.0,0.0,0,1.0
97,q_bv2,20,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,0.8751878854554362,0.0,0.0,0,0.9970654993001559
98,mpnet,20,0.0,0.0,0,0.9838503230146899,0.1,0.5,0.16666666666666669,0.3991962981535658,0.05,0.25,0.08333333333333334,0.597088275074271,0.15,0.75,0.24999999999999997,0.7109113049698381
99,labase,20,0.0,0.0,0,0.9820982118889745,0.15,0.75,0.24999999999999997,0.6581050590102152,0.0,0.0,0,0.9933460576994753,0.0,0.0,0,0.9898956723734675
100,all_mini,20,0.65,0.7647058823529411,0.7027027027027027,0.9525636523371839,0.0,0.0,0,0.820057771353661,0.6,0.7058823529411765,0.6486486486486486,0.9537891412466531,0.6,0.7058823529411765,0.6486486486486486,0.9501934904221293
101,q_bv2,20,0.75,0.8823529411764706,0.8108108108108107,0.9722262415612203,0.0,0.0,0,0.5899236649457572,0.55,0.6470588235294118,0.5945945945945946,0.9534028207289782,0.85,1.0,0.9189189189189189,0.9844499733869922
102,mpnet,20,0.55,0.6470588235294118,0.5945945945945946,0.7770844125212188,0.0,0.0,0,0,0.25,0.29411764705882354,0.27027027027027023,0.7409303623294957,0.55,0.6470588235294118,0.5945945945945946,0.874539864366769
103,labase,20,0.25,0.29411764705882354,0.27027027027027023,0.9620542543723332,0.0,0.0,0,0,0.25,0.29411764705882354,0.27027027027027023,0.9564235476783662,0.35,0.4117647058823529,0.37837837837837834,0.9517739423881193
104,all_mini,20,0.3,0.5,0.37499999999999994,0.9774691382893679,0.2,0.3333333333333333,0.25,0.9516875554435574,0.3,0.5,0.37499999999999994,0.9761037625787954,0.3,0.5,0.37499999999999994,0.9862915183949112
105,q_bv2,20,0.35,0.5833333333333334,0.4375,0.9792175946273891,0.0,0.0,0,0,0.35,0.5833333333333334,0.4375,0.9591125332133903,0.35,0.5833333333333334,0.4375,0.9496568126483697
106,mpnet,20,0.25,0.4166666666666667,0.3125,0.9397188493581958,0.0,0.0,0,0.6934264036172708,0.35,0.5833333333333334,0.4375,0.94145587794541,0.4,0.6666666666666666,0.5,0.9266612421298211
107,labase,20,0.25,0.4166666666666667,0.3125,0.9363732802506199,0.1,0.16666666666666666,0.125,0.6506046476191829,0.35,0.5833333333333334,0.4375,0.9155325862155842,0.2,0.3333333333333333,0.25,0.9553046952873416
108,all_mini,20,0.55,1.0,0.7096774193548387,1.0,0.5,0.9090909090909091,0.6451612903225806,0.9918272997429705,0.55,1.0,0.7096774193548387,1.0,0.55,1.0,0.7096774193548387,1.0
109,q_bv2,20,0.55,1.0,0.7096774193548387,0.9953095787882331,0.45,0.8181818181818182,0.5806451612903226,0.9792116834027712,0.4,0.7272727272727273,0.5161290322580645,0.8125626533830167,0.55,1.0,0.7096774193548387,0.9989565898921514
110,mpnet,20,0.55,1.0,0.7096774193548387,1.0,0.0,0.0,0,0,0.4,0.7272727272727273,0.5161290322580645,0.6847807059910445,0.55,1.0,0.7096774193548387,1.0
111,labase,20,0.5,0.9090909090909091,0.6451612903225806,1.0,0.05,0.09090909090909091,0.06451612903225806,0.39689630271425264,0.5,0.9090909090909091,0.6451612903225806,1.0,0.5,0.9090909090909091,0.6451612903225806,1.0
